datetime,CallLTP,Strikes,expiry_date,100sma,26sma,signal
2019-01-04 13:10:00,223.5,10700.0,2019-01-31,211.2125,212.78846153846155,0
2019-01-04 13:15:00,223.5,10700.0,2019-01-31,211.03050000000002,213.54615384615389,0
2019-01-04 13:20:00,216.95,10700.0,2019-01-31,210.88699999999997,213.85384615384615,0
2019-01-04 13:25:00,218.9,10700.0,2019-01-31,210.706,214.41538461538462,0
2019-01-04 13:30:00,223.0,10700.0,2019-01-31,210.5745,215.2326923076923,0
2019-01-04 13:35:00,227.0,10700.0,2019-01-31,210.4545,216.19423076923078,0
2019-01-04 13:40:00,226.45,10700.0,2019-01-31,210.3985,216.94230769230768,0
2019-01-04 13:45:00,214.85,10700.0,2019-01-31,210.2565,217.17115384615383,0
2019-01-04 13:50:00,214.0,10700.0,2019-01-31,210.1615,217.325,0
2019-01-04 13:55:00,205.0,10700.0,2019-01-31,209.9195,217.1326923076923,1
2019-01-04 14:00:00,206.05,10700.0,2019-01-31,209.69,217.1346153846154,0
2019-01-04 14:05:00,209.95,10700.0,2019-01-31,209.476,217.24807692307692,0
2019-01-04 14:10:00,204.5,10700.0,2019-01-31,209.21099999999998,217.1173076923077,1
2019-01-04 14:15:00,183.95,10700.0,2019-01-31,208.745,216.34807692307692,0
2019-01-04 14:20:00,186.15,10700.0,2019-01-31,208.35800000000003,215.35384615384618,0
2019-01-04 14:25:00,191.05,10700.0,2019-01-31,207.982,214.64615384615382,0
2019-01-04 14:30:00,193.95,10700.0,2019-01-31,207.7425,214.18269230769232,0
2019-01-04 14:35:00,193.45,10700.0,2019-01-31,207.43,213.58461538461538,0
2019-01-04 14:40:00,201.5,10700.0,2019-01-31,207.13649999999998,212.93846153846155,0
2019-01-04 14:45:00,211.0,10700.0,2019-01-31,206.9765,212.4942307692308,0
2019-01-04 14:50:00,210.15,10700.0,2019-01-31,206.822,212.07692307692307,0
2019-01-04 14:55:00,220.55,10700.0,2019-01-31,206.805,211.84615384615384,0
2019-01-04 15:00:00,226.3,10700.0,2019-01-31,206.851,211.7596153846154,0
2019-01-04 15:05:00,217.15,10700.0,2019-01-31,206.7845,211.3980769230769,0
2019-01-04 15:10:00,223.0,10700.0,2019-01-31,206.7475,211.3980769230769,0
2019-01-04 15:15:00,218.0,10700.0,2019-01-31,206.578,211.1480769230769,0
2019-01-04 15:20:00,219.0,10700.0,2019-01-31,206.475,210.97499999999997,0
2019-01-04 15:25:00,220.5,10700.0,2019-01-31,206.31,210.85961538461535,0
2019-01-04 15:30:00,219.3,10700.0,2019-01-31,206.227,210.95,0
2019-01-07 09:20:00,264.35,10700.0,2019-01-31,206.645,212.69807692307694,0
2019-01-07 09:25:00,255.0,10700.0,2019-01-31,206.935,213.92884615384617,0
2019-01-07 09:30:00,259.0,10700.0,2019-01-31,207.34350000000003,215.1596153846154,0
2019-01-07 09:35:00,252.35,10700.0,2019-01-31,207.737,216.15576923076924,0
2019-01-07 09:40:00,256.25,10700.0,2019-01-31,208.19549999999998,217.74807692307692,0
2019-01-07 09:45:00,245.7,10700.0,2019-01-31,208.542,218.96730769230768,0
